,tid,title,action,scifi,drama,romance
3719,tt1338724_0_6861,Battlestar Galactica: The Face of the Enemy             ,False,True,True,False
3720,tt1185837,The Cell 2  ,False,True,False,False
3721,tt2403029_0_8501,The Starving Games  ,False,True,False,False
3722,tt0418279,Transformers  ,True,True,False,False
3723,tt1798709_0_7331,Her  ,False,True,True,True
3724,tt1541874_0_3525,Love  ,False,True,True,False
3725,tt0290095_0_9773,The Tuxedo  ,True,True,False,False
3726,tt0870980_0_9114,Spaceballs: The Animated Series             ,False,True,False,False
3727,tt1071804_0_5492,Ink  ,True,True,False,False
3728,tt0768212_0_249,The Last Mimzy  ,False,True,False,False
3729,tt1340516,They Took My Thumbs             ,False,True,False,False
3730,tt0486576_0_560,4: Rise of the Silver Surfer  ,True,True,False,False
3731,tt0244365_0_3240,Enterprise             ,True,True,False,False
3732,tt0986263_0_8509,Surrogates  ,True,True,False,False
3733,tt1470827_0_6544,Monsters  ,False,True,True,False
3734,tt0356618_0_8635,The Forgotten  ,False,True,True,False
3735,tt1642359_0_2688,Overclockwise             ,False,True,False,False
3736,tt1424381_0_5781,Predators  ,True,True,False,False
3737,tt1525366_0_9664,Grabbers  ,False,True,False,False
3738,tt0289879_0_1473,The Butterfly Effect  ,False,True,False,False
3739,tt1119644_0_2256,Fringe             ,False,True,True,False
3740,tt0234215_0_2383,The Matrix Reloaded  ,True,True,False,False
3741,tt0851851_0_1999,Terminator: The Sarah Connor Chronicles             ,True,True,True,False
3742,tt1219289_0_3131,Limitless  ,False,True,False,False
3743,tt0954495,The People Under the Stairs             ,False,True,False,False
3744,tt0286106,Signs  ,False,True,True,False
3745,tt1338724_0_9624,Battlestar Galactica: The Face of the Enemy             ,False,True,True,False
3746,tt0405296_0_9618,A Scanner Darkly  ,False,True,True,False
3747,tt2051879_0_695,Europa Report  ,False,True,False,False
3748,tt1951265_0_8801,The Hunger Games: Mockingjay - Part 1  ,False,True,False,False
3749,tt1234541_0_9487,The Butterfly Effect 3: Revelations  ,False,True,True,False
3750,tt1276104_0_3355,Looper  ,True,True,False,False
3751,tt0800022_0_8996,Electroma  ,False,True,True,False
3752,tt0381940_0_9186,Cargo  ,False,True,False,False
3753,tt0970472_0_249,Bekushiru: 2077 Nihon sakoku  ,True,True,False,False
3754,tt0934584,Supercroc  ,True,True,False,False
3755,tt0366627_0_4746,The Jacket  ,False,True,True,False
3756,tt0905372_0_2111,The Thing  ,False,True,False,False
3757,tt1183732_0_466,Tôkyô zankoku keisatsu  ,True,True,False,False
3758,tt1093357_0_487,The Darkest Hour  ,True,True,False,False
3759,tt1699231_0_7673,Quarantine 2: Terminal  ,False,True,False,False
3760,tt0339579_0_9677,Ritânâ  ,True,True,False,False
3761,tt0457275_0_8905,Altered  ,False,True,False,False
3762,tt1643222_0_3777,Hell  ,False,True,False,False
3763,tt1000593_0_8984,Episode #3.44             ,False,True,True,True
3764,tt1183865_0_8401,Alphas             ,True,True,True,False
3765,tt2245279_0_9514,Weaverfish  ,False,True,True,False
3766,tt0405296_0_3207,A Scanner Darkly  ,False,True,True,False
3767,tt1408101_0_5218,Star Trek: Into Darkness  ,True,True,False,False
3768,tt1231587_0_7245,Hot Tub Time Machine  ,False,True,False,False
3769,tt1034314_0_2170,Iron Sky  ,True,True,False,False
3770,tt2395385_0_1376,+1  ,False,True,False,False
3771,tt2184339_0_8935,The Purge  ,False,True,False,False
3772,tt1874909_0_9286,Air Raiders #1             ,False,True,False,False
3773,tt1951264_0_8389,The Hunger Games: Catching Fire  ,False,True,False,False
3774,tt0338013,Eternal Sunshine of the Spotless Mind  ,False,True,True,True
3775,tt0390384_0_8893,Primer  ,False,True,True,False
3776,tt0160399_0_8962,Impostor  ,True,True,False,False
3777,tt1386703_0_5926,Total Recall  ,True,True,False,False
3778,tt0432021_0_764,Resident Evil: Extinction  ,True,True,False,False
3779,tt2245279_0_8682,Weaverfish  ,False,True,True,False
3780,tt1454468_0_4232,Gravity  ,False,True,True,False
3781,tt1119644_0_2380,Fringe             ,False,True,True,False
3782,tt1071804_0_8071,Ink  ,True,True,False,False
3783,tt0993841,Dead Air  ,False,True,False,False
3784,tt0338337_0_6671,Paycheck  ,True,True,False,False
3785,tt0405336_0_8596,Southland Tales  ,False,True,True,False
3786,tt1592525_0_1393,Lockout  ,True,True,False,False
3787,tt1438173_0_1480,Bait  ,True,True,False,False
3788,tt0448134_0_2539,Sunshine  ,False,True,False,False
3789,tt1427298_0_387,The Human Race  ,True,True,False,False
3790,tt2245279_0_3866,Weaverfish  ,False,True,True,False
3791,tt0260136_0_4180,Kuen sun  ,True,True,False,False
3792,tt1300159_0_938,Growth  ,False,True,False,False
3793,tt0804443_0_8342,Asylum  ,False,True,False,False
3794,tt1349646_0_9327,Defcon 2012  ,False,True,False,False
3795,tt2184339_0_844,The Purge  ,False,True,False,False
3796,tt1462757_0_7651,The Ghostmaker  ,False,True,False,False
3797,tt1583421_0_8255,G.I. Joe: Retaliation  ,True,True,False,False
3798,tt0772139_0_1222,Masters of Science Fiction             ,False,True,True,False
3799,tt1439572_0_9512,Perfect Sense  ,False,True,True,True
3800,tt0300556_0_8664,Timeline  ,True,True,False,False
3801,tt1182345_0_959,Moon  ,False,True,True,False
3802,tt1350498_0_7895,Mega Shark vs. Giant Octopus  ,False,True,False,False
3803,tt0290334_0_5477,X2  ,True,True,False,False
3804,tt0453467_0_6047,Deja Vu  ,True,True,False,False
3805,tt0765592_0_2146,Observer Effect             ,True,True,False,False
3806,tt0756683,The Man from Earth  ,False,True,True,False
3807,tt0212720_0_7513,Artificial Intelligence: AI  ,False,True,True,False
3808,tt1235448_0_7927,The Thaw  ,False,True,False,False
3809,tt0756509_0_832,Kyle XY             ,False,True,True,False
3810,tt1541874_0_951,Love  ,False,True,True,False
3811,tt1053424_0_6104,Repo Men  ,True,True,False,False
3812,tt0434409_0_9866,V for Vendetta  ,True,True,False,False
3813,tt2011118,Marvel One-Shot: The Consultant  ,False,True,False,False
3814,tt1183732_0_6556,Tôkyô zankoku keisatsu  ,True,True,False,False
3815,tt1438173,Bait  ,True,True,False,False
3816,tt0338013_0_2019,Eternal Sunshine of the Spotless Mind  ,False,True,True,True
3817,tt1483797_0_7543,Redline  ,True,True,False,False
3818,tt1394938_0_7273,Time             ,False,True,True,False
3819,tt0285531_0_5433,Dreamcatcher  ,False,True,True,False
3820,tt1564585_0_5142,Skyline  ,True,True,False,False
3821,tt0268695_0_3003,The Time Machine  ,True,True,False,False
3822,tt0458339_0_1686,Captain America: The First Avenger  ,True,True,False,False
3823,tt1135300_0_5237,Dollhouse             ,False,True,True,False
3824,tt0489099_0_3251,Jumper  ,True,True,False,False
3825,tt0347246_0_3791,Innocence  ,False,True,True,False
3826,tt1592525_0_6062,Lockout  ,True,True,False,False
3827,tt0300556_0_1224,Timeline  ,True,True,False,False
3828,tt1618372,Camel Spiders  ,False,True,False,False
3829,tt2403029_0_5664,The Starving Games  ,False,True,False,False
3830,tt0234215_0_9841,The Matrix Reloaded  ,True,True,False,False
3831,tt0408347_0_3003,The Truth             ,False,True,True,False
3832,tt1034314_0_9968,Iron Sky  ,True,True,False,False
3833,tt0772139_0_9372,Masters of Science Fiction             ,False,True,True,False
3834,tt0800022_0_4551,Electroma  ,False,True,True,False
3835,tt0289043_0_6058,28 Days Later...  ,False,True,False,False
3836,tt0910554_0_6206,Frequently Asked Questions About Time Travel  ,False,True,False,False
3837,tt0884328_0_3965,The Mist  ,False,True,False,False
3838,tt0427392_0_3306,The Invasion  ,False,True,False,False
3839,tt0806203_0_363,Carriers  ,False,True,True,False
3840,tt0267804_0_9933,The One  ,True,True,False,False
3841,tt1235448_0_9745,The Thaw  ,False,True,False,False
3842,tt1340516_0_3530,They Took My Thumbs             ,False,True,False,False
3843,tt0996272_0_7954,Spaceballs of the Caribbean             ,False,True,False,False
3844,tt0870980_0_8397,Spaceballs: The Animated Series             ,False,True,False,False
3845,tt1092026_0_2050,Paul  ,False,True,False,False
3846,tt1132290_0_6434,Warehouse 13             ,False,True,True,False
3847,tt0462465,Outlander  ,True,True,False,False
3848,tt0469263_0_6424,The Astronaut Farmer  ,False,True,True,False
3849,tt0961722_0_1856,Cabin Fever 2: Spring Fever  ,False,True,False,False
3850,tt0804529_0_1546,Sleep Dealer  ,False,True,True,False
3851,tt1270798,X: First Class  ,True,True,False,False
3852,tt1399103_0_7526,Transformers: Dark of the Moon  ,True,True,False,False
3853,tt2387433_0_3700,Dark Skies  ,False,True,False,False
3854,tt1313130_0_775,Kurôn wa kokyô wo mezasu  ,False,True,True,False
3855,tt0246578_0_663,Donnie Darko  ,False,True,True,False
3856,tt0443701_0_2879,The X Files: I Want to Believe  ,False,True,True,False
3857,tt2423018_0_1595,Starstream #1             ,False,True,False,False
3858,tt0285531_0_1024,Dreamcatcher  ,False,True,True,False
3859,tt3226890_0_9097,The Thing from Another World: Climate of Fear #1-2             ,False,True,False,False
3860,tt1037854_0_7533,StarCraft II: Wings of Liberty  ,True,True,False,False
3861,tt1227926_0_9920,Dr. Horrible's Sing-Along Blog             ,False,True,False,False
3862,tt0390384_0_9967,Primer  ,False,True,True,False
3863,tt1270291_0_9216,Hunter Prey  ,False,True,False,False
3864,tt1038072_0_9648,Pulse 2: Afterlife  ,False,True,True,False
3865,tt2051879_0_8373,Europa Report  ,False,True,False,False
3866,tt0851851_0_2773,Terminator: The Sarah Connor Chronicles             ,True,True,True,False
3867,tt1343727_0_6432,Dredd  ,True,True,False,False
3868,tt0768212_0_9446,The Last Mimzy  ,False,True,False,False
3869,tt0362478_0_7358,The Box  ,False,True,True,False
3870,tt1523483_0_435,Kaboom  ,False,True,False,False
3871,tt1411250_0_4810,Riddick  ,True,True,False,False
3872,tt1622021,In the Game of the Father             ,False,True,False,False
3873,tt1060277_0_8807,Cloverfield  ,True,True,False,False
3874,tt1464540_0_1893,I Am Number Four  ,True,True,False,False
3875,tt1298554_0_4147,Eva  ,False,True,True,False
3876,tt0390384_0_2490,Primer  ,False,True,True,False
3877,tt1319708_0_3821,Deus Ex: Human Revolution  ,True,True,False,False
3878,tt1525366_0_3901,Grabbers  ,False,True,False,False
3879,tt1618355_0_2716,Time Will Tell             ,False,True,True,False
3880,tt1104001_0_9968,Tron  ,True,True,False,False
3881,tt1954347_0_6885,Continuum             ,False,True,False,False
3882,tt1298649_0_2527,The Watch  ,False,True,False,False
3883,tt1227926_0_4749,Dr. Horrible's Sing-Along Blog             ,False,True,False,False
3884,tt0379786_0_1305,Serenity  ,True,True,False,False
3885,tt0284978_0_7212,Cypher  ,False,True,False,False
3886,tt1054848_0_9452,Chapter Five 'Fight or Flight'             ,False,True,True,False
3887,tt0181689,Minority Report  ,True,True,False,False
3888,tt0961722_0_5815,Cabin Fever 2: Spring Fever  ,False,True,False,False
3889,tt0379786,Serenity  ,True,True,False,False
3890,tt2051879,Europa Report  ,False,True,False,False
3891,tt1540005,CLONED: The Recreator Chronicles  ,False,True,True,False
3892,tt1071804_0_131,Ink  ,True,True,False,False
3893,tt0366627_0_1130,The Jacket  ,False,True,True,False
3894,tt0446719_0_2556,Isolation  ,False,True,False,False
3895,tt0772139_0_1997,Masters of Science Fiction             ,False,True,True,False
3896,tt0160399_0_2065,Impostor  ,True,True,False,False
3897,tt1598778_0_6956,Contagion  ,False,True,True,False
3898,tt1954347_0_3274,Continuum             ,False,True,False,False
3899,tt1399103_0_8116,Transformers: Dark of the Moon  ,True,True,False,False
3900,tt1464540,I Am Number Four  ,True,True,False,False
3901,tt1270798_0_6556,X: First Class  ,True,True,False,False
3902,tt1470827_0_5762,Monsters  ,False,True,True,False
3903,tt0905372_0_6280,The Thing  ,False,True,False,False
3904,tt1338724_0_2138,Battlestar Galactica: The Face of the Enemy             ,False,True,True,False
3905,tt2270382,To Boldly Flee  ,False,True,False,False
3906,tt1218336_0_8188,The Chronicles of Riddick: Assault on Dark Athena  ,True,True,False,False
3907,tt0923811_0_5572,Evangerion shin gekijôban: Jo  ,True,True,False,False
3908,tt0452608_0_5405,Death Race  ,True,True,False,False
3909,tt1523483_0_6114,Kaboom  ,False,True,False,False
3910,tt0399201_0_2281,The Island  ,True,True,False,False
3911,tt0303461_0_7622,Firefly             ,False,True,True,False
3912,tt1951265,The Hunger Games: Mockingjay - Part 1  ,False,True,False,False
3913,tt0364343_0_3143,The Final Cut  ,False,True,False,False
3914,tt2395385_0_685,+1  ,False,True,False,False
3915,tt1622021_0_4370,In the Game of the Father             ,False,True,False,False
3916,tt1541874_0_4112,Love  ,False,True,True,False
3917,tt0160399_0_8421,Impostor  ,True,True,False,False
3918,tt0468492_0_1257,Gwoemul  ,True,True,False,False
3919,tt1520494_0_5322,BlinkyTM  ,False,True,False,False
3920,tt1583421,G.I. Joe: Retaliation  ,True,True,False,False
3921,tt0954495_0_8835,The People Under the Stairs             ,False,True,False,False
3922,tt0181852,Terminator 3: Rise of the Machines  ,True,True,False,False
3923,tt1160996_0_4159,The Colony  ,True,True,False,False
3924,tt0180052_0_3834,The Adventures of Pluto Nash  ,True,True,False,False
3925,tt0253754_0_8062,Star Trek: Nemesis  ,True,True,False,False
3926,tt0820111_0_2390,Meatball Machine  ,True,True,False,False
3927,tt1319708_0_155,Deus Ex: Human Revolution  ,True,True,False,False
3928,tt0345061,Code 46  ,False,True,True,True
3929,tt0364343_0_3107,The Final Cut  ,False,True,False,False
3930,tt0246578,Donnie Darko  ,False,True,True,False
3931,tt1270291_0_7205,Hunter Prey  ,False,True,False,False
3932,tt1185837_0_9003,The Cell 2  ,False,True,False,False
3933,tt0463854_0_8092,28 Weeks Later  ,False,True,False,False
3934,tt0820111_0_8115,Meatball Machine  ,True,True,False,False
3935,tt0338013_0_4795,Eternal Sunshine of the Spotless Mind  ,False,True,True,True
3936,tt0379786_0_1941,Serenity  ,True,True,False,False
3937,tt2423036_0_441,The Incredible Hulk #1             ,False,True,False,False
3938,tt0401855_0_1281,Underworld: Evolution  ,True,True,False,False
3939,tt0206634_0_1635,Children of Men  ,False,True,True,False
3940,tt0246578_0_9829,Donnie Darko  ,False,True,True,False
3941,tt1288403_0_9364,Universal Soldier: Regeneration  ,True,True,False,False
3942,tt0347246_0_3251,Innocence  ,False,True,True,False
3943,tt1043842_0_3932,Appurushido: Ekusu makina  ,True,True,False,False
3944,tt0453467,Deja Vu  ,True,True,False,False
3945,tt1954347_0_1894,Continuum             ,False,True,False,False
3946,tt1427298_0_6851,The Human Race  ,True,True,False,False
3947,tt0300556,Timeline  ,True,True,False,False
3948,tt0851578_0_1282,Papurika  ,False,True,False,False
3949,tt0206634_0_6808,Children of Men  ,False,True,True,False
3950,tt0418279_0_9941,Transformers  ,True,True,False,False
3951,tt0923811_0_1800,Evangerion shin gekijôban: Jo  ,True,True,False,False
3952,tt0765592_0_7884,Observer Effect             ,True,True,False,False
3953,tt1386703_0_8932,Total Recall  ,True,True,False,False
3954,tt2011118_0_3701,Marvel One-Shot: The Consultant  ,False,True,False,False
3955,tt1022478_0_5661,Episode #5.10             ,False,True,True,True
3956,tt0371920_0_5833,Rottweiler  ,True,True,False,False
3957,tt0401855_0_846,Underworld: Evolution  ,True,True,False,False
3958,tt0242653_0_5988,The Matrix Revolutions  ,True,True,False,False
3959,tt0285492,Cube 2: Hypercube  ,False,True,False,False
3960,tt1235448_0_7570,The Thaw  ,False,True,False,False
3961,tt0376994_0_6337,X-Men: The Last Stand  ,True,True,False,False
3962,tt0290095_0_5506,The Tuxedo  ,True,True,False,False
3963,tt1663662_0_3929,Pacific Rim  ,True,True,False,False
3964,tt1270798_0_8636,X: First Class  ,True,True,False,False
3965,tt1034314,Iron Sky  ,True,True,False,False
3966,tt0268695_0_513,The Time Machine  ,True,True,False,False
3967,tt1220198,The Fourth Kind  ,False,True,False,False
3968,tt1349646_0_8310,Defcon 2012  ,False,True,False,False
3969,tt0418279_0_1271,Transformers  ,True,True,False,False
3970,tt1489946_0_3972,The Blackout  ,False,True,False,False
3971,tt1318514_0_6040,Rise of the Planet of the Apes  ,True,True,True,False
3972,tt0853528_0_1811,Purple Haze             ,False,True,True,False
3973,tt1114708_0_4156,Aaron Stone             ,False,True,False,False
3974,tt0296572_0_7819,The Chronicles of Riddick  ,True,True,False,False
3975,tt1132290_0_4486,Warehouse 13             ,False,True,True,False
3976,tt1650062_0_2157,Super 8  ,False,True,False,False
3977,tt0432021_0_1536,Resident Evil: Extinction  ,True,True,False,False
